video_id,cvt_per_day,weighted_categorical_position,weighted_horizontal_poition,import_id,release_year,genres,imdb_votes,budget,boxoffice,imdb_rating,duration_in_mins,metacritic_score,awards,mpaa,star_category
327012,1975.6327769273732,4,20,other,2014,"Thriller,Independent,Horror",95,2700000,0,6.0999999046325684,83.175150000000002,0,other award,NotRated,1.7
367632,1974.00893160687,8,47,other,2012,"Action,Sci-Fi,Independent",1656,0,0,2.4000000953674316,86.282883333333331,0,no award,NotRated,1.25
362107,1971.0609898040129,6,21,other,2012,"Documentary,Crime",12,0,0,4.5,83.041291666666666,0,no award,NotRated,0
345580,1970.8242196708625,7,23,other,1986,"Horror,Comedy,Thriller,Sci-Fi",6499,800000,8551228,5.5999999046325684,76.46791111666667,57,no award,R,1
10432,1969.364914755975,7,36,other,2008,"Horror,Mystery,Thriller",1137,0,0,4.3000001907348633,84.71608333333333,0,other award,NotRated,0
322787,1967.9758801509272,3,31,other,2008,"Drama,Music",494,0,0,5.9000000953674316,90.24475000000001,0,other award,PG,0
339873,1963.3759679663042,5,25,lionsgate,2005,"Horror,Comedy,Fantasy",3458,5000000,0,5.0999999046325684,80.612556999999995,0,other award,R,1.1111111111111112
378814,1960.7748612509972,3,20,other,2009,"Comedy,Drama",7703,1500000,8551228,6.6999998092651367,96.09044999999999,57,other award,NotRated,1.6666666666666667
302739,1958.7827099675994,4,26,mgm,1971,Western,2608,0,0,6.9000000953674316,90.708149999999989,0,no award,PG-13,1.5
313912,1954.9945015036324,10,31,lionsgate,2012,"Action,Drama",414,0,0,5.3000001907348633,110.37635,0,other award,PG-13,1
289601,1953.2846453160373,4,25,other,2013,"Crime,Drama,Thriller,Mystery",18,0,0,7.1999998092651367,84.799999999999997,0,no award,NotRated,0
112758,1952.1295816678248,14,11,other,1964,"Comedy,Mystery,Romance,Thriller",52179,4000000,8551228,8,113.38333333333334,57,Oscar,G,2.3083333335000003
30828,1951.7457114008637,8,30,other,2003,"Thriller,Drama,Independent,Mystery",4439,1500000,8551228,6.5999999046325684,99.016666666666666,62,other award,NotRated,1.6666666666666667
330847,1951.2578121191834,4,45,other,1998,Action,599,0,0,3.4000000953674316,94.749650000000003,0,no award,R,1
292060,1951.1203049471878,8,31,other,2012,"Comedy,Romance",1129,0,0,5.6999998092651367,97.86666666666666,0,other award,PG,1
326259,1949.3898258818476,6,13,other,1976,"Horror,Sci-Fi,Thriller",4165,470000,8551228,4.5,92.645816666666661,57,no award,R,1
367702,1948.9962005557818,6,35,other,2007,"Sci-Fi,Action,Independent",2807,0,0,3.2999999523162842,90.76306666666666,0,no award,NotRated,1
326923,1947.2711953153257,5,15,other,2005,"Comedy,Romance,Drama",1276,0,0,6.0999999046325684,92.683733333333336,0,no award,NotRated,1
314148,1945.8817727890407,5,35,other,2013,"Comedy,Romance,Independent,Drama",2896,0,0,6.3000001907348633,102.00200199999999,0,other award,NotRated,0
302435,1944.8654297638132,4,24,lionsgate,2003,Western,283,0,0,6.8000001907348633,97.516666666666666,0,no award,NotRated,1.1588235294117646
384480,1944.6472806846214,8,12,other,2010,Drama,9506,1500000,8551228,6.4000000953674316,133.63568333333333,58,other award,NotRated,1.6666666666666667
300844,1943.0058305021603,12,18,lionsgate,2000,Drama,789,0,0,3.7999999523162842,87.333333333333329,0,no award,R,1.8799999999999997
343057,1942.6269519340824,9,27,other,2012,"Drama,Romance,Thriller",5218,1500000,8551228,7.5999999046325684,95.607638883333323,69,other award,NotRated,1.6666666666666667
327441,1940.652549778039,17,4,mgm,1991,"Drama,Action",3541,1500000,8551228,3.7999999523162842,100.59728333333334,57,no award,R,1.6749999999999998
372422,1940.3054722916909,11,35,lionsgate,2013,"Kids & Family,Animation",180,20000000,0,3.7000000476837158,82.006783333333331,0,no award,PG,1
367706,1940.241956177809,5,56,other,2014,"Drama,Thriller,Independent",2497,0,0,4.3000001907348633,89.689383333333339,0,no award,NotRated,0
257296,1937.3081485800938,12,31,other,2002,"Comedy,Documentary,Music",199,0,0,7,58.638749999999995,0,no award,NotRated,0
348299,1936.6894482644502,5,41,lionsgate,1982,"Drama,Crime,Action",1326,0,0,6.4000000953674316,96.968399300000002,0,no award,R,1.1400000000000001
303079,1934.3836146733313,4,35,mgm,1994,"Thriller,Drama,Mystery",3292,0,0,6.1999998092651367,103.7136,0,other award,R,1.8233333334000001
305814,1931.8341098034593,4,28,mgm,1972,Comedy,33247,2000000,8551228,6.8000001907348633,88.287066666666675,66,no award,R,1.8616666667000001
302636,1930.7687919807522,13,6,mgm,1970,"Drama,Action,Musicals",62,0,0,6.3000001907348633,90.450000000000003,0,no award,R,1
378482,1929.0166163287502,9,21,other,1996,"Drama,Romance",7994,1500000,8551228,6.8000001907348633,116.36475,57,other award,PG,1
314139,1927.7633204441781,4,51,other,2013,"Thriller,Foreign/International,Independent,Mystery",2503,0,0,5.9000000953674316,117.44248333333333,69,other award,NotRated,1
392845,1924.8153313885709,23,12,other,2009,Drama,0,0,0,0,124.02721666666666,0,Golden Globe,NotRated,0
342033,1923.0141400126013,12,48,other,2014,"Action,Sci-Fi,Drama",448,2500000,0,2.5999999046325684,92.079166666666666,0,no award,NotRated,1
385361,1922.6781687702576,7,31,other,2016,"Documentary,Independent",7,1000000,0,5.3000001907348633,65.534350000000003,0,no award,NotRated,0
51115,1921.6692823405522,6,35,other,1989,"Musicals,Comedy",16545,750000,8551228,6.6999998092651367,93.144666666666666,57,other award,R,1.6666666666666667
16988,1920.8998905567585,4,42,other,2012,"Horror,Thriller",26,40000,0,4.0999999046325684,78.583333333333329,0,no award,R,0
327211,1919.7632975073159,2,37,other,2004,"Drama,Comedy,Romance",534,3200000,0,4.9000000953674316,90.050483333333347,0,no award,PG-13,1
326239,1919.2672146959383,6,23,other,1976,"Horror,Thriller,Mystery",6226,340000,8551228,6.5,106.532,57,other award,R,1.55
294336,1917.2812860273625,5,18,other,2004,"Drama,Romance",5016,1500000,8551228,7.8000001907348633,132.30715000000001,76,other award,R,1.6666666666666667
11096,1915.0086017423146,9,48,other,2010,"Music,Documentary",0,0,0,0,68.086116666666669,0,other award,NotRated,0
284000,1911.9952624182431,9,33,lionsgate,2007,"Action,Animation,Adventure,Fantasy",380,0,0,6.0999999046325684,72.566666666666663,0,no award,PG,1.575
17451,1910.6483757541648,8,31,other,2009,"Sci-Fi,Fantasy,Documentary,Romance",606,0,0,3.5,99.420216666666661,0,no award,NotRated,1
289815,1903.4079248426485,4,53,lionsgate,2006,Horror,1494,4000,0,2.7000000476837158,94.201866666666675,0,no award,NotRated,1
372434,1903.0872604180922,32,19,other,2009,Drama,4113,3500000,2848578,6.3000001907348633,113.63995,31,other award,PG,1
289784,1902.3470704988001,4,35,lionsgate,2008,Comedy,3854,2000000,53760,5.6999998092651367,78.933333333333337,57,other award,R,2.0555555556666665
268504,1900.4744274027607,9,52,paramount,2004,"Drama,Romance",6066,39000000,5881504,5.3000001907348633,110.80261666666667,36,other award,PG-13,1.8916666666666666
54910,1898.8789811999411,10,27,other,1964,"Comedy,Kids & Family,Fantasy,Sci-Fi",9340,200000,8551228,2.5,81.583333333333329,57,no award,NotRated,1.6666666666666667
382772,1898.6282331702082,17,15,mgm,1970,"Western,Drama",1813,1600000,0,6.5,111.84676666666665,0,no award,R,2.8500000000000001
294100,1897.8887770836532,19,21,other,2004,"Drama,Music,Romance",18854,1000000,49835,4.9000000953674316,69.650000000000006,43,no award,NotRated,1
325076,1896.1237089586591,11,13,other,2008,"Documentary,Sci-Fi,War",15819,40000,8551228,8.3000001907348633,123.12010000000001,57,no award,NotRated,1.6666666666666667
391654,1891.6559209068075,3,31,other,2008,"Comedy,Romance",22,15000,0,4.9000000953674316,81.4101,0,no award,NotRated,0
322716,1890.0899196359364,4,31,other,2013,"Thriller,Romance",675,0,0,5.3000001907348633,86.488350000000011,53,no award,PG-13,0
349287,1886.6007122340666,6,33,other,2012,"Drama,Romance,Sci-Fi",506,0,0,6.4000000953674316,95.754087416666664,0,no award,NotRated,1.5
16990,1878.9440105686947,3,26,other,1998,Drama,262,0,0,6.5,103.00066666666666,0,no award,G,1.4624999999999999
318747,1878.4682567442521,4,36,other,2007,"Action,Adventure,Independent,Kids & Family",169,0,0,5.1999998092651367,95.611866666666671,0,no award,PG-13,0
309203,1877.7177258089673,12,5,mgm,1993,"Drama,Comedy,Action,Crime",2433,10000000,0,5.6999998092651367,90.899349999999998,0,no award,R,0
296954,1876.9827805620141,8,21,other,1974,"Sci-Fi,Adventure",163,0,0,6.0999999046325684,94.13333333333334,0,no award,NotRated,1
257162,1875.547828498017,15,12,other,1980,"Action,Comedy,Crime,Foreign/International,Adventure",3907,1500000,8551228,5.8000001907348633,95.849999999999994,57,other award,R,1.6666666666666667
302999,1871.1246705283411,11,28,mgm,1970,"Documentary,Sport",529,0,0,6.8000001907348633,79.038933333333333,0,no award,PG,1.6666666665000001
382773,1870.8637415159637,14,13,mgm,1993,"Drama,Mystery,Romance",3292,0,0,6.1999998092651367,104.34780000000001,0,other award,R,2.4833333335000001
289621,1867.3929568105664,2,33,other,2014,"Comedy,Romance",1256,0,0,5.8000001907348633,85.183333333333337,0,other award,NotRated,1
307570,1867.2810682713045,21,49,paramount,1948,"Drama,Horror,Mystery,Thriller",7656,1500000,8551228,7.5,88.683599999999998,57,Oscar,NotRated,1.5
10957,1866.1657156437918,6,26,other,2009,Comedy,95,10000,0,6.5999999046325684,78.36666666666666,0,no award,NotRated,0
285123,1865.6437928411262,4,30,other,2000,"Horror,Thriller",254,100000,0,2.5999999046325684,84.900000000000006,0,no award,NotRated,0
286026,1865.3118266141255,4,43,other,2014,"Horror,Independent,Thriller",133,0,0,3.5,84.200000000000003,0,no award,NotRated,0
321199,1865.1620518974994,4,22,other,2014,"Documentary,Kids & Family,Musicals",18,0,0,7.3000001907348633,100.60204999999999,53,no award,NotRated,0
10293,1864.4572855823674,4,29,other,2008,Thriller,88,0,0,5.3000001907348633,89.968483333333339,0,other award,NotRated,0
257298,1863.8691330136699,15,33,other,1985,"Action,Crime,Drama,Thriller",3106,0,0,5.6999998092651367,95.454750000000004,0,no award,R,2.9083333334999999
273079,1859.563019625645,11,7,other,1980,"Action,Comedy,Drama,Romance,Thriller",7251,3500000,8551228,7.1999998092651367,130.81666666666666,57,Oscar,R,2.2124999999999999
328391,1858.2453307004939,5,54,lionsgate,2003,"Thriller,Romance",313,0,0,5.5999999046325684,92.534266666666653,0,no award,NotRated,1
310498,1855.7341318763381,8,26,other,2011,Documentary,3367,0,0,7.5999999046325684,88.357733333333329,0,other award,NotRated,0
303074,1852.1325635825299,4,34,mgm,1954,Western,3024,1240000,0,6.4000000953674316,87.377133333333333,0,no award,NotRated,1.6625000000000001
110980,1850.215308619815,4,33,other,2009,Comedy,510,350000,0,5.6999998092651367,86.38333333333334,0,no award,PG-13,1.75
268553,1848.1502703061519,13,18,paramount,2010,Documentary,9960,1500000,8551228,7.5,111.26965,81,other award,PG,1.6666666666666667
377063,1847.6516027844962,9,17,other,1983,Documentary,9228,1200000,4978922,8.5,88.113200000000006,89,other award,NotRated,1.6666666666666667
10306,1845.6604762192139,3,17,other,1997,Comedy,89,0,0,6.0999999046325684,81.686700000000002,0,other award,R,0
377228,1840.8956832392594,4,31,other,2016,"Thriller,Horror",124,0,0,4.8000001907348633,87.222350000000006,0,other award,NotRated,0
300843,1840.2971332206769,8,24,lionsgate,1998,Drama,2049,1000000,982214,7.1999998092651367,103.91666666666667,0,other award,R,1.25
15664,1838.260842696832,4,34,other,2007,Comedy,766,500000,12055,6.4000000953674316,91.942883333333342,37,other award,R,3
367671,1838.07244786662,8,40,other,2012,"Action,Sci-Fi,Independent",1245,0,0,2.7999999523162842,88.790533333333329,0,no award,NotRated,1.925
305445,1836.8355434050113,19,48,paramount,2008,"Adventure,Animation,Sci-Fi",2765,0,0,4.9000000953674316,91.040800000000004,0,no award,PG-13,1.7833333333333332
301925,1836.730536055137,11,28,mgm,1996,Documentary,261,0,0,6.9000000953674316,122.98148333333333,0,Oscar,NotRated,1.6666666666666667
327721,1836.1806314311491,13,38,other,2013,"Comedy,Documentary",68,0,0,4.1999998092651367,96.515149999999991,0,no award,NotRated,0
15645,1834.3717771581198,3,27,other,2007,"Drama,Romance",100,1000000,0,4.0999999046325684,97.218616666666676,0,other award,R,2
312186,1832.3010438947319,5,45,mgm,1972,"Action,Crime,Thriller,Adventure,Mystery",9651,10000000,8551228,7,99.907150000000001,57,no award,PG,1.6666666666666667
291982,1827.5544950713129,4,36,other,2013,Comedy,120,0,0,2.4000000953674316,95.299999999999997,0,other award,NotRated,0
367650,1826.4569789039765,4,56,other,2008,"Action,Adventure,Independent",1197,50000,0,2.5999999046325684,98.905383333333333,0,no award,R,0
391452,1826.3040068736059,5,46,other,2013,"Horror,Adventure,Thriller",723,0,0,2.5,79.950866666666656,0,no award,NotRated,1.8999999999999999
13014,1820.0307350879602,12,46,other,2008,Drama,238,0,0,7.0999999046325684,78.933333333333337,0,other award,NotRated,0
305811,1819.7613132300387,9,9,mgm,1960,Drama,8347,3000000,8551228,7.9000000953674316,146.7483,57,Oscar,PG,1.3999999999999999
313905,1818.2068367131794,2,34,lionsgate,1978,Comedy,457,0,0,4.6999998092651367,90.52955,0,no award,R,1
65273,1817.4439913032202,6,20,other,2001,"Comedy,Drama,Kids & Family,Foreign/International",436,0,0,6.6999998092651367,98.166666666666671,0,other award,NotRated,0
330846,1817.2666690389344,5,37,other,2000,"Crime,Drama,Thriller",785,0,0,5.0999999046325684,108.11035,0,no award,R,1.925
255936,1815.2796302087595,12,24,other,1945,"Drama,Thriller,Crime,Mystery",9956,1500000,8551228,7.5999999046325684,97.25,57,other award,PG,1.6666666666666667
321134,1812.4937572151825,2,38,lionsgate,1986,Comedy,114,0,0,5.0999999046325684,84.685466666666656,0,no award,R,1
286004,1811.9745385420254,4,41,other,2014,Crime,61,50000,0,4.4000000953674316,75.066666666666663,0,no award,NotRated,0
34747,1810.1593820460628,3,26,other,1983,"Action,Sci-Fi,Thriller",1764,0,0,4.5999999046325684,87.349999999999994,0,no award,R,2.1499999999999999
367714,1808.3115463292306,4,60,other,2009,"Action,Adventure,Independent",1560,0,0,3.2000000476837158,88.167249999999996,0,no award,NotRated,2
348942,1807.575200333622,5,32,lionsgate,2009,"Action,Thriller",2238,0,0,4.9000000953674316,96.588853466666663,48,other award,R,1.5
321852,1806.75662364188,6,54,lionsgate,2002,"Thriller,Drama,Comedy",1568,5000000,0,4.9000000953674316,93.291983333333334,0,no award,R,1.6214285714285714
376179,1804.8509538766336,15,11,lionsgate,2014,Action,1664,0,0,6.6999998092651367,134.37275,0,other award,R,1
382231,1803.575377877778,10,37,other,2015,"Kids & Family,Romance",413,0,0,4.9000000953674316,87.90413333333332,0,no award,NotRated,1
257167,1803.5269649657077,18,8,other,1993,"Action,Comedy,Romance",7860,1500000,8551228,6.5,103.89595,57,no award,PG-13,1.6666666666666667
319933,1801.8012866254858,5,49,other,2016,Horror,47,0,0,5.5999999046325684,89.950216666666662,0,other award,R,0
367664,1801.1993212308234,7,48,other,2007,"Action,Sci-Fi,Independent",3348,500000,0,1.5,84.901116666666667,0,no award,R,1
34662,1795.9036640239974,8,19,other,1950,Sci-Fi,1760,94000,0,4.9000000953674316,77.666666666666671,0,other award,NotRated,2
289700,1794.3564925240712,2,30,other,2013,"Comedy,Drama",2701,2500000,0,7.1999998092651367,95.5,57,other award,NotRated,1.5249999999999999
309706,1793.9533402857878,10,34,other,1964,"Horror,Sci-Fi",13386,1500000,8551228,6.9000000953674316,87.055483333333328,57,other award,NotRated,2.1499999999999999
303088,1793.6322896316908,10,34,mgm,1964,"Western,Romance",1241,1800000,0,6.3000001907348633,92.692866666666674,0,no award,NotRated,1.3999999999999999
367670,1793.4739743419345,6,37,other,2014,"Action,Sci-Fi,Independent",2164,0,0,4.3000001907348633,89.148250000000004,0,no award,NotRated,2.0750000000000002
34602,1793.3652714594652,4,47,other,1980,Horror,916,0,0,5.3000001907348633,92.433333333333337,0,other award,R,0
386445,1787.8072897575639,5,47,other,2011,"Comedy,Horror",620,500000,0,3.4000000953674316,103.38121666666666,0,no award,R,2.7000000000000002
314510,1783.7990824925669,12,30,other,2011,Drama,305,3000000,0,6.9000000953674316,90.105383333333336,0,no award,PG,1
301943,1783.575993896523,4,19,mgm,1968,"Comedy,Western",2507,0,0,6.8000001907348633,103.48071666666667,0,Golden Globe,NotRated,2
9397,1783.4361259841667,12,15,other,1971,Western,131,0,0,3.7999999523162842,88.36666666666666,0,no award,NotRated,0
319925,1782.6653829395118,4,47,other,2013,"Thriller,Horror",53,0,0,4.1999998092651367,76.989016666666672,0,other award,R,0
323246,1782.0010627701511,17,8,mgm,1988,"Drama,Action,Sci-Fi",920,0,0,2.7000000476837158,93.009016666666668,0,no award,R,1
317280,1781.5759820149492,6,30,lionsgate,1967,"Crime,Drama",700,75000,0,2,93.269466666666659,0,no award,NotRated,1
351421,1779.9125991584485,7,53,other,2017,"Thriller,Crime,Mystery",179,0,0,3.5999999046325684,84.0749,0,no award,NotRated,1.7
313895,1779.7373261457776,4,26,lionsgate,1972,"Comedy,Drama,Fantasy",29489,800000,198809,8,101.55253333333333,93,Oscar,PG,1
262781,1779.723167016401,11,20,other,1946,"Drama,Mystery",6112,1500000,8551228,7.5,115.68333333333334,57,Oscar,PG,1
15582,1778.7913759840399,6,29,other,2010,"Drama,Romance",667,0,0,5.8000001907348633,97.450000000000003,41,other award,R,2.2999999999999998
380598,1778.6873742615644,12,19,other,1990,"Documentary,Comedy,Music",7713,4500000,15012935,6.0999999046325684,119.50195000000001,57,other award,R,2.233333333
309700,1778.6123062690558,11,51,other,1985,"Sci-Fi,Horror,Thriller",2173,0,0,5,99.719650000000001,0,other award,R,2.3500000000000001
289907,1778.1951082050646,5,40,lionsgate,2005,"Horror,Drama,Fantasy",687,2000000,0,4.4000000953674316,91.819666666666677,0,no award,NotRated,1.5833333333333333
356406,1775.7661449759971,7,39,other,2006,Kids & Family,1502,0,0,7.1999998092651367,104.08453333333334,0,other award,PG,0
9353,1771.1375962102916,9,19,other,1969,"Drama,War",163,0,0,4.8000001907348633,89.63333333333334,0,no award,NotRated,0
367795,1771.1112545712385,6,37,other,2010,"Action,Sci-Fi,Independent",855,0,0,3.0999999046325684,88.348849999999999,0,no award,NotRated,1
328394,1770.7650210680088,4,44,lionsgate,2009,"Horror,Kids & Family",715,1500000,0,5.4000000953674316,96.11215,0,other award,PG,1.1333333333333333
367649,1770.546542568055,8,47,other,2012,"Action,Sci-Fi,Independent",1303,0,0,1.8999999761581421,88.362049999999996,0,no award,NotRated,0
377051,1768.6655114082121,6,46,other,2014,Horror,528,0,0,3.2999999523162842,79.099516666666659,0,other award,NotRated,0
321246,1767.7439090537325,12,11,other,2011,"Documentary,Sci-Fi",15898,200000,8551228,8.1999998092651367,161.51658333333336,57,other award,NotRated,1.6666666666666667
321244,1767.1770580539451,9,36,other,2008,"Comedy,Drama,Sci-Fi",5157,1500000,8551228,6.0999999046325684,94.183250000000001,57,other award,R,2.4249999999999998
286203,1765.7997607007962,14,20,other,1951,Comedy,1388,0,0,5.5999999046325684,82.599999999999994,0,no award,NotRated,0
314509,1763.2930141521117,15,37,other,2014,Drama,53,0,0,6.8000001907348633,94.189999999999998,0,no award,NotRated,1.425
312533,1762.4704814009704,9,27,other,2002,"Documentary,Independent,War",3121,0,0,7.5999999046325684,90.485283333333342,77,Oscar,NotRated,2
367718,1759.7051292963845,5,39,other,2010,"Sci-Fi,Horror,Independent",4808,3000000,8551228,2.4000000953674316,92.249383333333327,57,no award,R,1.6666666666666667
289614,1758.6048471359231,3,44,other,2014,"Thriller,Mystery",417,0,0,4.8000001907348633,90.36666666666666,0,other award,NotRated,0
295336,1757.6938398039001,11,23,other,1961,Western,7551,6000000,8551228,7.1999998092651367,141.05000000000001,57,Oscar,PG,2.5
160836,1757.0184627472561,3,44,other,2012,"Independent,Drama",438,0,0,5.0999999046325684,86.299999999999997,66,other award,NotRated,0
292312,1754.8587734953933,3,52,other,2010,"Comedy,Sci-Fi,Fantasy",249,0,0,3.4000000953674316,77.629283333333333,0,no award,NotRated,0
317485,1753.532510806479,16,9,mgm,1970,"Drama,Action,Comedy",1265,1200000,0,6.5999999046325684,97.75621666666666,0,other award,R,0
291908,1753.0085928954684,4,33,other,2014,"Comedy,Romance",894,0,0,5.0999999046325684,80.733333333333334,32,no award,NotRated,2
314140,1748.7378909461679,3,13,other,2014,"Crime,Thriller,Romance",103,0,0,6.5999999046325684,113.28550773333333,0,no award,NotRated,0
313748,1746.7037048379104,9,50,other,2006,"Animation,Kids & Family,Fantasy",118,0,0,5.6999998092651367,76.157633333333322,0,no award,G,0
199552,1746.6371631023187,12,38,other,1960,"Drama,Horror",10432,1500000,8551228,7.3000001907348633,86.501316666666668,57,other award,NotRated,1
320027,1744.8137671088452,7,23,other,2000,"Crime,Drama,Fantasy,Horror",647,0,0,5.5,92.009583333333325,0,no award,R,0
339522,1742.7383878686373,30,8,other,2005,Action,12,0,0,4.9000000953674316,82.211299999999994,0,no award,R,0
294861,1738.9613956910571,7,22,other,1943,"Drama,Documentary,War,Action,Adventure",1030,866898,0,6.1999998092651367,86.783333333333331,0,no award,NotRated,0
382770,1737.5975429923205,12,12,mgm,1989,"Mystery,Drama",6496,1500000,8551228,6.4000000953674316,97.52436666666668,57,other award,R,3.2166666665000001
367626,1732.1979568992872,4,52,other,2008,"Action,Independent",6797,250000,8551228,1.7000000476837158,85.312483333333333,57,no award,PG-13,1
303086,1731.7277428308319,3,29,mgm,1992,"Drama,Thriller,Mystery",129,0,0,4.9000000953674316,94.88333333333334,0,no award,NotRated,1
366219,1731.505165983679,4,20,other,2011,Thriller,252,0,0,5,89.11836666666666,0,no award,NotRated,1
277731,1730.139761636987,4,48,other,2009,"Drama,Horror",98,0,0,4.0999999046325684,87.299999999999997,0,no award,NotRated,0
358094,1725.7758526586047,3,23,other,1996,Comedy,1158,0,0,5.0999999046325684,89.62226115,0,no award,R,2.7000000000000002
302716,1724.1482252056328,4,35,mgm,1970,"Action,Adventure,War,Drama",993,0,0,5.5999999046325684,90.667133333333339,0,no award,G,1
300829,1717.9120075954111,10,22,lionsgate,2003,"Documentary,Drama,Musicals",524,0,0,7.4000000953674316,103.17685,78,other award,PG-13,1
363248,1713.2594268844289,3,32,lionsgate,2011,"Drama,Kids & Family",944,0,0,6.6999998092651367,99.110283333333342,48,other award,PG-13,1.2281249999999999
392046,1712.5207503407039,5,21,other,2011,"Sci-Fi,Mystery,Drama",272,200000,0,4.5,83.836700000000008,0,no award,NotRated,1.8500000000000001
367807,1712.5161136193017,2,20,other,2009,"Comedy,Independent",2231,0,0,3,96.079483333333343,0,no award,NotRated,0
20491,1711.0001522185355,7,34,other,2011,"Action,Comedy,Horror",565,0,0,3.2999999523162842,98.687066666666666,0,no award,NotRated,0
302703,1708.7243129933106,9,20,mgm,1974,Drama,11890,1500000,8551228,7.5999999046325684,111.41425,57,Oscar,R,2.3999999999999999
38614,1703.8161102148447,7,28,other,2007,"Drama,Kids & Family",103,250000,0,6.5999999046325684,81.283333333333331,0,other award,NotRated,0
326593,1702.3965708944077,4,45,other,2015,Comedy,62,0,0,4.3000001907348633,99.500933333333322,0,no award,NotRated,0
20132,1700.4367295810941,4,51,other,2011,Thriller,170,0,0,2.9000000953674316,86.299999999999997,0,no award,NotRated,0
286023,1699.3774085337411,4,43,other,2015,"Drama,Independent,Crime",170,0,0,4.0999999046325684,105.83333333333333,0,no award,R,0
321243,1699.2307809890456,9,25,other,2012,"Fantasy,Adventure,Kids & Family,Animation",245,0,0,4.8000001907348633,76.483149999999995,0,no award,G,3.2999999999999998
320340,1698.7599094466259,4,36,other,2016,"Thriller,Action",13,130000,0,8.1999998092651367,122.91328333333333,0,no award,PG-13,0
341555,1694.9448691293437,5,38,other,2015,"Thriller,Drama",60,0,0,6.1999998092651367,88.143699249999997,0,no award,NotRated,0
333089,1694.6973828157934,4,38,other,2013,Thriller,244,0,0,5.0999999046325684,80.866366666666664,0,no award,NotRated,1
283872,1694.558591296947,5,46,lionsgate,2008,"Thriller,Horror,Mystery,Sci-Fi",1334,2500000,0,5,106.42218333333334,0,no award,NotRated,1.5
319705,1694.5169645271126,9,40,other,2013,"Documentary,Independent",514,0,0,7.3000001907348633,86.606716666666671,0,other award,NotRated,1
65271,1692.279367116214,5,32,other,2003,"Comedy,Drama",956,0,0,6.9000000953674316,104.23333333333333,0,other award,NotRated,3
367691,1692.1435390177082,4,56,other,2007,"Horror,Thriller,Independent",963,1000000,0,3.2999999523162842,85.370866666666672,0,no award,NotRated,0
305025,1690.8207926138509,10,22,mgm,1970,Western,3479,0,0,6.8000001907348633,106.26893333333334,0,no award,G,1.3333333333333333
377069,1690.5899204499569,11,21,other,2007,Kids & Family,699,10000000,0,6.4000000953674316,102.35925,0,no award,PG,1.875
360651,1688.9501260317304,6,27,other,2013,Documentary,194,0,0,6.9000000953674316,90.245711116666669,0,no award,NotRated,0
327004,1685.0808146593129,4,58,other,2015,"Thriller,Independent,Horror",141,0,0,3.2999999523162842,96.562600000000003,0,no award,NotRated,0
391458,1682.2800814474999,5,63,other,2014,"Horror,Thriller",935,0,0,4.9000000953674316,90.446766666666662,0,no award,NotRated,1
323271,1681.0107012349231,5,28,lionsgate,1994,"Thriller,Drama,Crime,Action",519,0,0,2.7999999523162842,100.66366666666666,0,no award,R,1.14375
15619,1678.1124956791566,10,22,other,2010,Documentary,7249,1500000,8551228,7.5999999046325684,97.366749999999996,45,no award,PG,1.6666666666666667
313888,1678.108516628839,4,26,lionsgate,2000,Comedy,1065,0,0,1.7000000476837158,88.771249999999995,0,no award,R,1.8500000000000001
339524,1678.0854861295784,4,50,other,2014,"Horror,Thriller",320,0,0,4,74.311750000000004,0,no award,R,0
286080,1676.2354400828985,4,42,other,2014,"Drama,Thriller",398,400000,0,3.7000000476837158,93.150000000000006,0,other award,NotRated,1.9000000000000001
367693,1675.6845537682616,4,44,other,2006,"Horror,Thriller,Independent",830,0,0,4,85.379216666666665,0,no award,NotRated,0
315042,1671.9695121630084,2,42,other,2013,"Comedy,Romance,Drama",69,0,0,5.8000001907348633,75.707049999999995,0,no award,NotRated,1.8500000000000001
319941,1671.1455882159776,4,23,other,2013,"Crime,Drama,Romance,Thriller",27,55000,0,7.3000001907348633,82.27151666666667,0,other award,PG-13,0
262771,1670.927629885379,11,31,other,1939,"Comedy,Crime,Mystery,Thriller",781,0,0,6.6999998092651367,67.885350000000003,0,no award,NotRated,0
373278,1667.7405447614162,7,46,other,2014,"Action,Independent",490,0,0,2.2999999523162842,85.92628333333333,0,no award,NotRated,0
393556,1666.9531973541914,23,10,other,2017,Fantasy,134,1000000,0,5.1999998092651367,95.315633333333338,0,no award,NotRated,0
319703,1663.1825350656013,13,11,other,2011,"Drama,Foreign/International,Independent,Crime",18681,2000000,42070,7.4000000953674316,129.00565,68,Oscar,R,1
54911,1662.7272836008895,7,26,other,1993,Comedy,1200,0,0,6,84.75,0,no award,R,2.3814814814444443
348093,1661.604578149374,5,53,lionsgate,2014,"Action,Thriller,Romance",1802,7700000,0,5.9000000953674316,101.35802468333333,0,no award,R,1
273075,1661.2521247688537,5,37,other,1946,"Comedy,Kids & Family",4996,1500000,8551228,7.0999999046325684,84.849999999999994,57,no award,NotRated,1.6666666666666667
312535,1659.1177980652919,5,18,other,2012,Documentary,706,0,0,7.0999999046325684,82.340066666666672,84,other award,NotRated,0
327217,1658.0762100804163,4,42,other,1998,"Thriller,Drama,Horror",2087,0,0,5.1999998092651367,89.051716666666664,0,no award,R,1.5
364440,1656.8572890834755,21,41,other,2015,Drama,1088,0,0,4.6999998092651367,115.25836666666667,0,other award,PG-13,0
